day,timestamp,global_ts,product,side,price,quantity,source
-1,405100,1405100,INTARIAN_PEPPER_ROOT,SELL,11411,5,MARKET_TRADE
-1,407300,1407300,INTARIAN_PEPPER_ROOT,SELL,11410,6,AGGRESSIVE
-1,409300,1409300,INTARIAN_PEPPER_ROOT,BUY,11405,5,AGGRESSIVE
-1,412600,1412600,INTARIAN_PEPPER_ROOT,BUY,11406,7,MARKET_TRADE
-1,413500,1413500,INTARIAN_PEPPER_ROOT,SELL,11420,3,MARKET_TRADE
-1,414100,1414100,INTARIAN_PEPPER_ROOT,BUY,11410,8,AGGRESSIVE
-1,415700,1415700,INTARIAN_PEPPER_ROOT,BUY,11409,7,MARKET_TRADE
-1,421100,1421100,INTARIAN_PEPPER_ROOT,BUY,11415,3,MARKET_TRADE
-1,421600,1421600,INTARIAN_PEPPER_ROOT,BUY,11418,7,AGGRESSIVE
-1,422400,1422400,INTARIAN_PEPPER_ROOT,SELL,11420,11,AGGRESSIVE
-1,423200,1423200,INTARIAN_PEPPER_ROOT,BUY,11417,6,MARKET_TRADE
-1,424800,1424800,INTARIAN_PEPPER_ROOT,BUY,11421,6,AGGRESSIVE
-1,426300,1426300,INTARIAN_PEPPER_ROOT,SELL,11424,11,AGGRESSIVE
-1,426300,1426300,INTARIAN_PEPPER_ROOT,SELL,11420,7,AGGRESSIVE
-1,429400,1429400,INTARIAN_PEPPER_ROOT,SELL,11432,4,AGGRESSIVE
-1,429400,1429400,INTARIAN_PEPPER_ROOT,SELL,11420,14,AGGRESSIVE
-1,429600,1429600,INTARIAN_PEPPER_ROOT,BUY,11426,3,AGGRESSIVE
-1,431600,1431600,INTARIAN_PEPPER_ROOT,BUY,11425,7,MARKET_TRADE
-1,432100,1432100,INTARIAN_PEPPER_ROOT,SELL,11435,6,AGGRESSIVE
-1,432300,1432300,INTARIAN_PEPPER_ROOT,BUY,11426,7,MARKET_TRADE
-1,433700,1433700,INTARIAN_PEPPER_ROOT,BUY,11435,9,AGGRESSIVE
-1,435500,1435500,INTARIAN_PEPPER_ROOT,SELL,11438,5,AGGRESSIVE
-1,435500,1435500,INTARIAN_PEPPER_ROOT,SELL,11429,11,AGGRESSIVE
-1,435600,1435600,INTARIAN_PEPPER_ROOT,BUY,11432,5,AGGRESSIVE
-1,436500,1436500,INTARIAN_PEPPER_ROOT,BUY,11430,3,MARKET_TRADE
-1,437200,1437200,INTARIAN_PEPPER_ROOT,SELL,11440,6,AGGRESSIVE
-1,441600,1441600,INTARIAN_PEPPER_ROOT,SELL,11445,4,AGGRESSIVE
-1,442500,1442500,INTARIAN_PEPPER_ROOT,BUY,11439,7,AGGRESSIVE
-1,443100,1443100,INTARIAN_PEPPER_ROOT,SELL,11446,3,AGGRESSIVE
-1,443100,1443100,INTARIAN_PEPPER_ROOT,SELL,11437,10,AGGRESSIVE
-1,445500,1445500,INTARIAN_PEPPER_ROOT,SELL,11448,8,AGGRESSIVE
-1,446600,1446600,INTARIAN_PEPPER_ROOT,BUY,11453,12,AGGRESSIVE
-1,446900,1446900,INTARIAN_PEPPER_ROOT,BUY,11449,6,AGGRESSIVE
-1,448800,1448800,INTARIAN_PEPPER_ROOT,BUY,11445,6,AGGRESSIVE
-1,453500,1453500,INTARIAN_PEPPER_ROOT,BUY,11450,7,AGGRESSIVE
-1,454400,1454400,INTARIAN_PEPPER_ROOT,SELL,11457,7,AGGRESSIVE
-1,455400,1455400,INTARIAN_PEPPER_ROOT,SELL,11464,5,MARKET_TRADE
-1,457500,1457500,INTARIAN_PEPPER_ROOT,SELL,11464,5,MARKET_TRADE
-1,459200,1459200,INTARIAN_PEPPER_ROOT,SELL,11462,8,AGGRESSIVE
-1,460000,1460000,INTARIAN_PEPPER_ROOT,BUY,11454,6,MARKET_TRADE
-1,460400,1460400,INTARIAN_PEPPER_ROOT,SELL,11463,3,AGGRESSIVE
-1,460700,1460700,INTARIAN_PEPPER_ROOT,SELL,11464,7,AGGRESSIVE
-1,461000,1461000,INTARIAN_PEPPER_ROOT,BUY,11467,9,AGGRESSIVE
-1,464100,1464100,INTARIAN_PEPPER_ROOT,BUY,11458,6,MARKET_TRADE
-1,464900,1464900,INTARIAN_PEPPER_ROOT,SELL,11468,6,AGGRESSIVE
-1,465200,1465200,INTARIAN_PEPPER_ROOT,SELL,11468,5,AGGRESSIVE
-1,470900,1470900,INTARIAN_PEPPER_ROOT,BUY,11465,7,MARKET_TRADE
-1,472200,1472200,INTARIAN_PEPPER_ROOT,SELL,11475,6,AGGRESSIVE
-1,474500,1474500,INTARIAN_PEPPER_ROOT,BUY,11471,6,AGGRESSIVE
-1,478600,1478600,INTARIAN_PEPPER_ROOT,SELL,11482,6,AGGRESSIVE
-1,479500,1479500,INTARIAN_PEPPER_ROOT,BUY,11473,3,MARKET_TRADE
-1,480400,1480400,INTARIAN_PEPPER_ROOT,BUY,11482,8,AGGRESSIVE
-1,484200,1484200,INTARIAN_PEPPER_ROOT,BUY,11478,6,MARKET_TRADE
-1,487200,1487200,INTARIAN_PEPPER_ROOT,SELL,11493,6,MARKET_TRADE
-1,488800,1488800,INTARIAN_PEPPER_ROOT,BUY,11483,5,MARKET_TRADE
-1,490000,1490000,INTARIAN_PEPPER_ROOT,BUY,11486,3,AGGRESSIVE
-1,492700,1492700,INTARIAN_PEPPER_ROOT,BUY,11489,7,AGGRESSIVE
-1,492900,1492900,INTARIAN_PEPPER_ROOT,BUY,11489,5,AGGRESSIVE
-1,493000,1493000,INTARIAN_PEPPER_ROOT,SELL,11487,8,AGGRESSIVE
-1,493100,1493100,INTARIAN_PEPPER_ROOT,SELL,11487,8,AGGRESSIVE
-1,494600,1494600,INTARIAN_PEPPER_ROOT,BUY,11485,5,MARKET_TRADE
-1,494900,1494900,INTARIAN_PEPPER_ROOT,SELL,11501,3,MARKET_TRADE
-1,496500,1496500,INTARIAN_PEPPER_ROOT,SELL,11499,6,AGGRESSIVE
-1,496800,1496800,INTARIAN_PEPPER_ROOT,BUY,11493,3,AGGRESSIVE
-1,497200,1497200,INTARIAN_PEPPER_ROOT,BUY,11488,4,MARKET_TRADE
-1,497800,1497800,INTARIAN_PEPPER_ROOT,SELL,11504,5,MARKET_TRADE
-1,498800,1498800,INTARIAN_PEPPER_ROOT,SELL,11502,3,AGGRESSIVE
-1,498800,1498800,INTARIAN_PEPPER_ROOT,SELL,11493,12,AGGRESSIVE
-1,498800,1498800,INTARIAN_PEPPER_ROOT,SELL,11490,3,AGGRESSIVE
-1,503800,1503800,INTARIAN_PEPPER_ROOT,SELL,11510,4,MARKET_TRADE
-1,504900,1504900,INTARIAN_PEPPER_ROOT,BUY,11499,4,MARKET_TRADE
-1,507700,1507700,INTARIAN_PEPPER_ROOT,BUY,11501,6,MARKET_TRADE
-1,508700,1508700,INTARIAN_PEPPER_ROOT,SELL,11515,5,MARKET_TRADE
-1,512100,1512100,INTARIAN_PEPPER_ROOT,SELL,11515,6,AGGRESSIVE
-1,513000,1513000,INTARIAN_PEPPER_ROOT,BUY,11509,7,AGGRESSIVE
-1,514300,1514300,INTARIAN_PEPPER_ROOT,SELL,11517,6,AGGRESSIVE
-1,517700,1517700,INTARIAN_PEPPER_ROOT,BUY,11511,7,MARKET_TRADE
-1,519200,1519200,INTARIAN_PEPPER_ROOT,BUY,11513,6,MARKET_TRADE
-1,523400,1523400,INTARIAN_PEPPER_ROOT,BUY,11517,6,MARKET_TRADE
-1,524600,1524600,INTARIAN_PEPPER_ROOT,BUY,11521,3,AGGRESSIVE
-1,524700,1524700,INTARIAN_PEPPER_ROOT,SELL,11528,7,AGGRESSIVE
-1,524700,1524700,INTARIAN_PEPPER_ROOT,SELL,11518,9,AGGRESSIVE
-1,525500,1525500,INTARIAN_PEPPER_ROOT,BUY,11516,6,MARKET_TRADE
-1,529400,1529400,INTARIAN_PEPPER_ROOT,SELL,11536,3,MARKET_TRADE
-1,530500,1530500,INTARIAN_PEPPER_ROOT,BUY,11532,9,AGGRESSIVE
-1,532300,1532300,INTARIAN_PEPPER_ROOT,SELL,11535,5,AGGRESSIVE
-1,532300,1532300,INTARIAN_PEPPER_ROOT,SELL,11526,12,AGGRESSIVE
-1,534000,1534000,INTARIAN_PEPPER_ROOT,SELL,11537,4,AGGRESSIVE
-1,534100,1534100,INTARIAN_PEPPER_ROOT,SELL,11537,4,AGGRESSIVE
-1,536800,1536800,INTARIAN_PEPPER_ROOT,BUY,11543,8,AGGRESSIVE
-1,536800,1536800,INTARIAN_PEPPER_ROOT,BUY,11539,6,AGGRESSIVE
-1,537800,1537800,INTARIAN_PEPPER_ROOT,SELL,11541,7,AGGRESSIVE
-1,538100,1538100,INTARIAN_PEPPER_ROOT,BUY,11540,5,AGGRESSIVE
-1,539500,1539500,INTARIAN_PEPPER_ROOT,BUY,11541,10,AGGRESSIVE
-1,540300,1540300,INTARIAN_PEPPER_ROOT,BUY,11536,7,AGGRESSIVE
-1,543300,1543300,INTARIAN_PEPPER_ROOT,SELL,11546,8,AGGRESSIVE
-1,544200,1544200,INTARIAN_PEPPER_ROOT,BUY,11535,3,MARKET_TRADE
-1,546900,1546900,INTARIAN_PEPPER_ROOT,BUY,11543,5,AGGRESSIVE
-1,547800,1547800,INTARIAN_PEPPER_ROOT,SELL,11557,5,MARKET_TRADE
-1,550200,1550200,INTARIAN_PEPPER_ROOT,SELL,11553,4,AGGRESSIVE
-1,550300,1550300,INTARIAN_PEPPER_ROOT,BUY,11546,5,AGGRESSIVE
-1,552200,1552200,INTARIAN_PEPPER_ROOT,BUY,11548,3,AGGRESSIVE
-1,553500,1553500,INTARIAN_PEPPER_ROOT,SELL,11556,4,AGGRESSIVE
-1,553500,1553500,INTARIAN_PEPPER_ROOT,SELL,11544,14,AGGRESSIVE
-1,554600,1554600,INTARIAN_PEPPER_ROOT,BUY,11561,12,AGGRESSIVE
-1,554600,1554600,INTARIAN_PEPPER_ROOT,BUY,11551,3,AGGRESSIVE
-1,555400,1555400,INTARIAN_PEPPER_ROOT,SELL,11558,4,AGGRESSIVE
-1,555600,1555600,INTARIAN_PEPPER_ROOT,SELL,11559,3,AGGRESSIVE
-1,555600,1555600,INTARIAN_PEPPER_ROOT,SELL,11549,9,AGGRESSIVE
-1,556900,1556900,INTARIAN_PEPPER_ROOT,BUY,11553,5,AGGRESSIVE
-1,557700,1557700,INTARIAN_PEPPER_ROOT,BUY,11560,5,AGGRESSIVE
-1,560900,1560900,INTARIAN_PEPPER_ROOT,SELL,11564,3,AGGRESSIVE
-1,562800,1562800,INTARIAN_PEPPER_ROOT,SELL,11566,4,AGGRESSIVE
-1,564100,1564100,INTARIAN_PEPPER_ROOT,BUY,11558,7,MARKET_TRADE
-1,567700,1567700,INTARIAN_PEPPER_ROOT,BUY,11570,9,AGGRESSIVE
-1,569500,1569500,INTARIAN_PEPPER_ROOT,BUY,11571,8,AGGRESSIVE
-1,574700,1574700,INTARIAN_PEPPER_ROOT,SELL,11581,6,MARKET_TRADE
-1,575700,1575700,INTARIAN_PEPPER_ROOT,BUY,11572,3,AGGRESSIVE
-1,577300,1577300,INTARIAN_PEPPER_ROOT,BUY,11573,3,AGGRESSIVE
-1,578000,1578000,INTARIAN_PEPPER_ROOT,BUY,11574,8,AGGRESSIVE
-1,579700,1579700,INTARIAN_PEPPER_ROOT,BUY,11576,4,AGGRESSIVE
-1,585800,1585800,INTARIAN_PEPPER_ROOT,SELL,11580,11,AGGRESSIVE
-1,585900,1585900,INTARIAN_PEPPER_ROOT,BUY,11582,6,AGGRESSIVE
-1,586900,1586900,INTARIAN_PEPPER_ROOT,SELL,11590,7,AGGRESSIVE
-1,586900,1586900,INTARIAN_PEPPER_ROOT,SELL,11581,11,AGGRESSIVE
-1,590700,1590700,INTARIAN_PEPPER_ROOT,SELL,11594,8,AGGRESSIVE
-1,591600,1591600,INTARIAN_PEPPER_ROOT,BUY,11588,7,AGGRESSIVE
-1,593200,1593200,INTARIAN_PEPPER_ROOT,BUY,11589,4,AGGRESSIVE
-1,597100,1597100,INTARIAN_PEPPER_ROOT,SELL,11603,6,MARKET_TRADE
-1,599600,1599600,INTARIAN_PEPPER_ROOT,SELL,11606,4,MARKET_TRADE
-1,602300,1602300,INTARIAN_PEPPER_ROOT,BUY,11596,3,MARKET_TRADE
-1,604900,1604900,INTARIAN_PEPPER_ROOT,SELL,11608,8,AGGRESSIVE
-1,605800,1605800,INTARIAN_PEPPER_ROOT,BUY,11597,5,MARKET_TRADE
-1,606500,1606500,INTARIAN_PEPPER_ROOT,BUY,11603,6,AGGRESSIVE
-1,607000,1607000,INTARIAN_PEPPER_ROOT,BUY,11603,4,AGGRESSIVE
-1,607900,1607900,INTARIAN_PEPPER_ROOT,SELL,11611,3,AGGRESSIVE
-1,611000,1611000,INTARIAN_PEPPER_ROOT,BUY,11607,4,AGGRESSIVE
-1,617700,1617700,INTARIAN_PEPPER_ROOT,BUY,11614,3,AGGRESSIVE
-1,619600,1619600,INTARIAN_PEPPER_ROOT,BUY,11621,7,AGGRESSIVE
-1,620100,1620100,INTARIAN_PEPPER_ROOT,BUY,11614,6,MARKET_TRADE
-1,621600,1621600,INTARIAN_PEPPER_ROOT,SELL,11625,8,AGGRESSIVE
-1,621600,1621600,INTARIAN_PEPPER_ROOT,SELL,11615,10,AGGRESSIVE
-1,622100,1622100,INTARIAN_PEPPER_ROOT,BUY,11616,7,MARKET_TRADE
-1,623600,1623600,INTARIAN_PEPPER_ROOT,BUY,11617,3,MARKET_TRADE
-1,627500,1627500,INTARIAN_PEPPER_ROOT,SELL,11634,4,MARKET_TRADE
-1,628200,1628200,INTARIAN_PEPPER_ROOT,BUY,11622,4,MARKET_TRADE
-1,630300,1630300,INTARIAN_PEPPER_ROOT,SELL,11637,4,MARKET_TRADE
-1,631800,1631800,INTARIAN_PEPPER_ROOT,BUY,11625,7,MARKET_TRADE
-1,636700,1636700,INTARIAN_PEPPER_ROOT,SELL,11643,5,MARKET_TRADE
-1,637800,1637800,INTARIAN_PEPPER_ROOT,SELL,11641,6,AGGRESSIVE
-1,637900,1637900,INTARIAN_PEPPER_ROOT,SELL,11641,6,AGGRESSIVE
-1,639300,1639300,INTARIAN_PEPPER_ROOT,SELL,11642,6,AGGRESSIVE
-1,640900,1640900,INTARIAN_PEPPER_ROOT,SELL,11644,5,AGGRESSIVE
-1,640900,1640900,INTARIAN_PEPPER_ROOT,SELL,11635,8,AGGRESSIVE
-1,642000,1642000,INTARIAN_PEPPER_ROOT,BUY,11638,4,AGGRESSIVE
-1,647500,1647500,INTARIAN_PEPPER_ROOT,SELL,11650,7,AGGRESSIVE
-1,648800,1648800,INTARIAN_PEPPER_ROOT,BUY,11645,3,AGGRESSIVE
-1,648800,1648800,INTARIAN_PEPPER_ROOT,BUY,11655,10,AGGRESSIVE
-1,649200,1649200,INTARIAN_PEPPER_ROOT,BUY,11645,5,AGGRESSIVE
-1,651200,1651200,INTARIAN_PEPPER_ROOT,BUY,11645,7,MARKET_TRADE
-1,651600,1651600,INTARIAN_PEPPER_ROOT,BUY,11653,12,AGGRESSIVE
-1,652400,1652400,INTARIAN_PEPPER_ROOT,SELL,11659,4,MARKET_TRADE
-1,654000,1654000,INTARIAN_PEPPER_ROOT,SELL,11648,10,AGGRESSIVE
-1,654000,1654000,INTARIAN_PEPPER_ROOT,SELL,11657,6,AGGRESSIVE
-1,654500,1654500,INTARIAN_PEPPER_ROOT,BUY,11651,8,AGGRESSIVE
-1,655200,1655200,INTARIAN_PEPPER_ROOT,BUY,11649,5,MARKET_TRADE
-1,655800,1655800,INTARIAN_PEPPER_ROOT,BUY,11652,5,AGGRESSIVE
-1,656600,1656600,INTARIAN_PEPPER_ROOT,SELL,11660,3,AGGRESSIVE
-1,657600,1657600,INTARIAN_PEPPER_ROOT,BUY,11651,5,MARKET_TRADE
-1,659100,1659100,INTARIAN_PEPPER_ROOT,BUY,11655,5,AGGRESSIVE
-1,659200,1659200,INTARIAN_PEPPER_ROOT,SELL,11653,12,AGGRESSIVE
-1,663600,1663600,INTARIAN_PEPPER_ROOT,BUY,11657,4,MARKET_TRADE
-1,664600,1664600,INTARIAN_PEPPER_ROOT,BUY,11661,3,AGGRESSIVE
-1,665000,1665000,INTARIAN_PEPPER_ROOT,SELL,11671,7,MARKET_TRADE
-1,666000,1666000,INTARIAN_PEPPER_ROOT,SELL,11672,4,MARKET_TRADE
-1,667300,1667300,INTARIAN_PEPPER_ROOT,BUY,11663,3,AGGRESSIVE
-1,668200,1668200,INTARIAN_PEPPER_ROOT,BUY,11662,6,MARKET_TRADE
-1,668300,1668300,INTARIAN_PEPPER_ROOT,SELL,11671,8,AGGRESSIVE
-1,671000,1671000,INTARIAN_PEPPER_ROOT,SELL,11674,6,AGGRESSIVE
-1,671600,1671600,INTARIAN_PEPPER_ROOT,BUY,11668,3,AGGRESSIVE
-1,672400,1672400,INTARIAN_PEPPER_ROOT,SELL,11675,6,AGGRESSIVE
-1,678800,1678800,INTARIAN_PEPPER_ROOT,SELL,11682,3,AGGRESSIVE
-1,679900,1679900,INTARIAN_PEPPER_ROOT,SELL,11689,4,MARKET_TRADE
-1,684400,1684400,INTARIAN_PEPPER_ROOT,SELL,11687,3,AGGRESSIVE
-1,686100,1686100,INTARIAN_PEPPER_ROOT,BUY,11682,3,AGGRESSIVE
-1,687000,1687000,INTARIAN_PEPPER_ROOT,BUY,11689,7,AGGRESSIVE
-1,689500,1689500,INTARIAN_PEPPER_ROOT,BUY,11683,6,MARKET_TRADE
-1,689700,1689700,INTARIAN_PEPPER_ROOT,BUY,11686,4,AGGRESSIVE
-1,695800,1695800,INTARIAN_PEPPER_ROOT,BUY,11689,4,MARKET_TRADE
-1,698100,1698100,INTARIAN_PEPPER_ROOT,SELL,11692,10,AGGRESSIVE
-1,698900,1698900,INTARIAN_PEPPER_ROOT,SELL,11696,11,AGGRESSIVE
-1,699800,1699800,INTARIAN_PEPPER_ROOT,SELL,11703,5,AGGRESSIVE
-1,700000,1700000,INTARIAN_PEPPER_ROOT,SELL,11709,5,MARKET_TRADE
-1,704100,1704100,INTARIAN_PEPPER_ROOT,BUY,11700,8,AGGRESSIVE
-1,704600,1704600,INTARIAN_PEPPER_ROOT,SELL,11708,7,AGGRESSIVE
-1,706500,1706500,INTARIAN_PEPPER_ROOT,SELL,11710,6,AGGRESSIVE
-1,707100,1707100,INTARIAN_PEPPER_ROOT,BUY,11713,12,AGGRESSIVE
-1,707200,1707200,INTARIAN_PEPPER_ROOT,BUY,11701,6,MARKET_TRADE
-1,709200,1709200,INTARIAN_PEPPER_ROOT,BUY,11705,8,AGGRESSIVE
-1,709600,1709600,INTARIAN_PEPPER_ROOT,BUY,11706,5,AGGRESSIVE
-1,709800,1709800,INTARIAN_PEPPER_ROOT,BUY,11706,6,AGGRESSIVE
-1,710100,1710100,INTARIAN_PEPPER_ROOT,SELL,11713,5,AGGRESSIVE
-1,715900,1715900,INTARIAN_PEPPER_ROOT,BUY,11712,4,AGGRESSIVE
-1,716700,1716700,INTARIAN_PEPPER_ROOT,SELL,11723,5,MARKET_TRADE
-1,719200,1719200,INTARIAN_PEPPER_ROOT,BUY,11713,3,MARKET_TRADE
-1,720000,1720000,INTARIAN_PEPPER_ROOT,SELL,11723,6,AGGRESSIVE
-1,721400,1721400,INTARIAN_PEPPER_ROOT,BUY,11715,3,MARKET_TRADE
-1,723200,1723200,INTARIAN_PEPPER_ROOT,SELL,11726,3,AGGRESSIVE
-1,725100,1725100,INTARIAN_PEPPER_ROOT,SELL,11719,10,AGGRESSIVE
-1,725100,1725100,INTARIAN_PEPPER_ROOT,SELL,11728,3,AGGRESSIVE
-1,726700,1726700,INTARIAN_PEPPER_ROOT,BUY,11729,11,AGGRESSIVE
-1,727000,1727000,INTARIAN_PEPPER_ROOT,BUY,11729,7,AGGRESSIVE
-1,727600,1727600,INTARIAN_PEPPER_ROOT,BUY,11724,3,AGGRESSIVE
-1,727700,1727700,INTARIAN_PEPPER_ROOT,SELL,11731,5,AGGRESSIVE
-1,727700,1727700,INTARIAN_PEPPER_ROOT,SELL,11721,10,AGGRESSIVE
-1,728000,1728000,INTARIAN_PEPPER_ROOT,SELL,11731,3,AGGRESSIVE
-1,728300,1728300,INTARIAN_PEPPER_ROOT,SELL,11731,6,AGGRESSIVE
-1,730200,1730200,INTARIAN_PEPPER_ROOT,BUY,11721,7,MARKET_TRADE
-1,732100,1732100,INTARIAN_PEPPER_ROOT,SELL,11735,3,AGGRESSIVE
-1,732100,1732100,INTARIAN_PEPPER_ROOT,SELL,11726,12,AGGRESSIVE
-1,732700,1732700,INTARIAN_PEPPER_ROOT,BUY,11726,6,MARKET_TRADE
-1,734100,1734100,INTARIAN_PEPPER_ROOT,BUY,11728,3,MARKET_TRADE
-1,735000,1735000,INTARIAN_PEPPER_ROOT,SELL,11738,8,AGGRESSIVE
-1,736500,1736500,INTARIAN_PEPPER_ROOT,BUY,11730,4,MARKET_TRADE
-1,738600,1738600,INTARIAN_PEPPER_ROOT,BUY,11740,10,AGGRESSIVE
-1,740200,1740200,INTARIAN_PEPPER_ROOT,SELL,11743,5,AGGRESSIVE
-1,740200,1740200,INTARIAN_PEPPER_ROOT,SELL,11734,11,AGGRESSIVE
-1,740400,1740400,INTARIAN_PEPPER_ROOT,BUY,11736,3,AGGRESSIVE
-1,740400,1740400,INTARIAN_PEPPER_ROOT,BUY,11747,9,AGGRESSIVE
-1,740700,1740700,INTARIAN_PEPPER_ROOT,SELL,11744,5,AGGRESSIVE
-1,740700,1740700,INTARIAN_PEPPER_ROOT,SELL,11734,12,AGGRESSIVE
-1,741000,1741000,INTARIAN_PEPPER_ROOT,SELL,11744,5,AGGRESSIVE
-1,741200,1741200,INTARIAN_PEPPER_ROOT,BUY,11748,12,AGGRESSIVE
-1,745700,1745700,INTARIAN_PEPPER_ROOT,BUY,11752,12,AGGRESSIVE
-1,746400,1746400,INTARIAN_PEPPER_ROOT,BUY,11742,6,AGGRESSIVE
-1,747600,1747600,INTARIAN_PEPPER_ROOT,BUY,11741,4,MARKET_TRADE
-1,748900,1748900,INTARIAN_PEPPER_ROOT,SELL,11755,3,MARKET_TRADE
-1,750300,1750300,INTARIAN_PEPPER_ROOT,SELL,11757,6,MARKET_TRADE
-1,751000,1751000,INTARIAN_PEPPER_ROOT,BUY,11747,6,AGGRESSIVE
-1,752200,1752200,INTARIAN_PEPPER_ROOT,SELL,11746,8,AGGRESSIVE
-1,752200,1752200,INTARIAN_PEPPER_ROOT,SELL,11755,4,AGGRESSIVE
-1,754300,1754300,INTARIAN_PEPPER_ROOT,BUY,11748,3,MARKET_TRADE
-1,755200,1755200,INTARIAN_PEPPER_ROOT,BUY,11751,6,AGGRESSIVE
-1,757000,1757000,INTARIAN_PEPPER_ROOT,BUY,11751,4,MARKET_TRADE
-1,757600,1757600,INTARIAN_PEPPER_ROOT,SELL,11767,3,MARKET_TRADE
-1,760600,1760600,INTARIAN_PEPPER_ROOT,BUY,11757,3,AGGRESSIVE
-1,761400,1761400,INTARIAN_PEPPER_ROOT,BUY,11757,4,AGGRESSIVE
-1,763700,1763700,INTARIAN_PEPPER_ROOT,SELL,11770,3,MARKET_TRADE
-1,767200,1767200,INTARIAN_PEPPER_ROOT,SELL,11770,3,AGGRESSIVE
-1,769400,1769400,INTARIAN_PEPPER_ROOT,SELL,11772,5,AGGRESSIVE
-1,770100,1770100,INTARIAN_PEPPER_ROOT,BUY,11764,6,MARKET_TRADE
-1,772500,1772500,INTARIAN_PEPPER_ROOT,BUY,11766,5,MARKET_TRADE
-1,772900,1772900,INTARIAN_PEPPER_ROOT,BUY,11767,4,MARKET_TRADE
-1,775000,1775000,INTARIAN_PEPPER_ROOT,BUY,11766,3,MARKET_TRADE
-1,778000,1778000,INTARIAN_PEPPER_ROOT,SELL,11780,6,MARKET_TRADE
-1,778200,1778200,INTARIAN_PEPPER_ROOT,BUY,11772,6,MARKET_TRADE
-1,779700,1779700,INTARIAN_PEPPER_ROOT,BUY,11776,8,AGGRESSIVE
-1,780700,1780700,INTARIAN_PEPPER_ROOT,BUY,11777,7,AGGRESSIVE
-1,781200,1781200,INTARIAN_PEPPER_ROOT,SELL,11775,10,AGGRESSIVE
-1,783500,1783500,INTARIAN_PEPPER_ROOT,SELL,11790,6,MARKET_TRADE
-1,783800,1783800,INTARIAN_PEPPER_ROOT,BUY,11780,3,AGGRESSIVE
-1,785400,1785400,INTARIAN_PEPPER_ROOT,SELL,11788,6,AGGRESSIVE
-1,785400,1785400,INTARIAN_PEPPER_ROOT,SELL,11779,12,AGGRESSIVE
-1,785700,1785700,INTARIAN_PEPPER_ROOT,BUY,11782,6,AGGRESSIVE
-1,790200,1790200,INTARIAN_PEPPER_ROOT,BUY,11786,3,AGGRESSIVE
-1,790900,1790900,INTARIAN_PEPPER_ROOT,BUY,11787,8,AGGRESSIVE
-1,791000,1791000,INTARIAN_PEPPER_ROOT,BUY,11787,8,AGGRESSIVE
-1,795000,1795000,INTARIAN_PEPPER_ROOT,BUY,11791,8,AGGRESSIVE
-1,795600,1795600,INTARIAN_PEPPER_ROOT,SELL,11802,5,MARKET_TRADE
-1,795700,1795700,INTARIAN_PEPPER_ROOT,SELL,11799,7,AGGRESSIVE
-1,799900,1799900,INTARIAN_PEPPER_ROOT,SELL,11803,3,AGGRESSIVE
-1,802400,1802400,INTARIAN_PEPPER_ROOT,BUY,11798,7,AGGRESSIVE
-1,805800,1805800,INTARIAN_PEPPER_ROOT,BUY,11799,5,MARKET_TRADE
-1,807700,1807700,INTARIAN_PEPPER_ROOT,BUY,11801,4,MARKET_TRADE
-1,808100,1808100,INTARIAN_PEPPER_ROOT,SELL,11811,7,AGGRESSIVE
-1,808100,1808100,INTARIAN_PEPPER_ROOT,SELL,11802,10,AGGRESSIVE
-1,810100,1810100,INTARIAN_PEPPER_ROOT,SELL,11813,6,AGGRESSIVE
-1,810100,1810100,INTARIAN_PEPPER_ROOT,SELL,11804,12,AGGRESSIVE
-1,810600,1810600,INTARIAN_PEPPER_ROOT,SELL,11814,7,AGGRESSIVE
-1,815000,1815000,INTARIAN_PEPPER_ROOT,BUY,11811,3,AGGRESSIVE
-1,815100,1815100,INTARIAN_PEPPER_ROOT,SELL,11818,8,AGGRESSIVE
-1,817100,1817100,INTARIAN_PEPPER_ROOT,BUY,11813,5,AGGRESSIVE
-1,818000,1818000,INTARIAN_PEPPER_ROOT,BUY,11812,6,MARKET_TRADE
-1,820500,1820500,INTARIAN_PEPPER_ROOT,BUY,11811,7,MARKET_TRADE
-1,822500,1822500,INTARIAN_PEPPER_ROOT,BUY,11824,10,AGGRESSIVE
-1,823900,1823900,INTARIAN_PEPPER_ROOT,BUY,11817,6,MARKET_TRADE
-1,829200,1829200,INTARIAN_PEPPER_ROOT,BUY,11825,8,AGGRESSIVE
-1,829300,1829300,INTARIAN_PEPPER_ROOT,SELL,11832,6,AGGRESSIVE
-1,829300,1829300,INTARIAN_PEPPER_ROOT,SELL,11823,10,AGGRESSIVE
-1,829600,1829600,INTARIAN_PEPPER_ROOT,BUY,11826,8,AGGRESSIVE
-1,830100,1830100,INTARIAN_PEPPER_ROOT,BUY,11826,6,AGGRESSIVE
-1,830900,1830900,INTARIAN_PEPPER_ROOT,BUY,11827,7,AGGRESSIVE
-1,834800,1834800,INTARIAN_PEPPER_ROOT,BUY,11828,5,MARKET_TRADE
-1,836900,1836900,INTARIAN_PEPPER_ROOT,SELL,11840,5,AGGRESSIVE
-1,836900,1836900,INTARIAN_PEPPER_ROOT,SELL,11830,9,AGGRESSIVE
-1,839400,1839400,INTARIAN_PEPPER_ROOT,SELL,11849,3,MARKET_TRADE
-1,846300,1846300,INTARIAN_PEPPER_ROOT,BUY,11840,3,MARKET_TRADE
